28 5.221580 8.792050 9.395040 5.197604 9.109642 8.817001 0.659978 edge 
29 1.834720 7.672260 6.659490 1.470016 7.596965 6.670216 0.813476 vertex 
30 8.536630 1.525250 3.191980 8.135283 1.046956 2.693854 0.846162 vertex 
31 6.757180 0.494040 3.695330 6.774524 0.222985 3.082779 0.979329 vertex 
32 5.538410 6.713320 0.675308 5.644686 6.633018 0.602740 0.707123 vertex 
33 6.077650 4.218300 0.727242 6.060185 4.256811 0.776604 0.064998 interior 
34 0.233143 8.528800 5.983760 0.427786 8.517085 5.849560 0.614882 vertex 
35 4.217190 5.745210 3.746220 3.652683 5.572105 3.927441 0.617636 edge 
36 4.101570 0.933193 8.557670 4.046924 0.135116 8.207070 1.127815 vertex 
37 3.629270 0.529875 7.010750 4.085802 0.651649 7.457475 0.650241 edge 
38 7.111070 1.228390 2.715050 7.090559 0.401123 3.085597 0.906733 edge 
39 3.998770 2.210110 0.571989 4.031936 2.197546 0.114412 0.509527 vertex 
40 3.331780 3.372460 4.191990 3.295994 3.677617 4.297629 0.324901 interior 
41 6.249020 8.807350 0.761568 6.430429 8.789662 1.395629 0.659739 edge 
42 4.547750 0.505692 7.714890 4.046924 0.135116 8.207070 1.127815 vertex 
43 5.322510 1.689230 8.712890 5.092183 1.657705 9.376074 0.702750 edge 
44 6.406080 9.774610 1.224330 5.928944 9.509929 1.466181 0.727953 vertex 
45 4.774240 9.818530 0.880062 5.213341 9.689040 1.216055 0.567863 edge 
46 2.120680 7.700670 3.080350 2.342660 7.919875 2.597729 0.574673 edge 
47 1.324880 0.338080 0.305979 1.239881 0.116869 0.184172 0.266451 interior 
48 6.869070 5.414270 6.053990 6.868092 5.882139 6.388279 0.575023 edge 
49 0.098575 7.006640 4.380600 9.953779 7.380435 4.469217 0.410538 interior 
50 4.239450 7.317030 8.330400 3.999612 6.976505 8.523171 0.458955 edge 
51 8.365510 3.933600 6.484020 8.451423 3.597790 6.447424 0.348552 edge 
52 4.818650 0.081743 1.426070 5.311587 9.730014 1.365209 0.646856 vertex 
53 7.133080 3.132850 6.791570 6.739394 3.117752 6.412718 0.539202 edge 
54 5.630600 9.332000 7.644970 5.016890 9.507621 8.317297 0.935526 vertex 
55 3.585100 3.490720 5.197170 3.055553 3.944039 5.680435 0.892378 vertex 
56 6.953960 9.442340 3.071640 6.774524 0.222985 3.082779 0.979329 vertex 
57 3.141550 9.286510 1.903100 3.059565 9.505350 2.076226 0.398871 vertex 
58 8.498870 4.579910 7.870020 8.433351 4.315120 7.984117 0.379505 vertex 
59 6.084850 0.188794 8.053420 5.823862 0.348958 8.181760 0.332023 interior 
60 5.279800 4.240470 8.051990 5.559852 3.797690 7.433431 0.810616 edge 
61 6.744030 2.114500 2.073320 7.090376 1.741663 2.323534 0.567072 edge 
62 4.872690 9.765540 5.168740 5.196899 0.476955 4.537650 1.004738 edge 
63 1.136830 0.955875 8.796610 1.612926 1.303323 8.729706 0.593184 edge 
64 7.629660 6.524530 6.833930 7.386800 6.277359 6.869932 0.348383 edge 
65 7.364640 0.671394 8.471070 7.199137 0.930286 8.306536 0.374449 vertex 
66 7.528080 7.519630 4.853620 7.782186 7.347821 5.012043 0.345233 edge 
67 2.565890 7.681390 5.539140 2.508574 8.254305 5.620739 0.581528 edge 
68 3.938460 4.228640 7.249610 3.620733 4.208302 7.203483 0.321702 edge 
69 4.500630 9.005530 7.908760 4.213360 9.960871 8.155807 1.027736 edge 
70 0.618441 6.058750 1.144390 0.920261 6.091015 1.509704 0.559052 vertex 
71 5.800850 6.876890 7.142560 5.924250 7.105147 6.669026 0.539966 edge 
72 3.636520 0.692044 4.973790 3.869883 0.168811 4.851946 0.585727 edge 
73 6.762100 1.450760 2.670960 6.451028 0.741290 2.468106 0.800786 edge 
74 7.579190 4.980690 3.662580 7.828524 5.531626 3.416513 0.652877 edge 
75 9.451430 2.041760 5.713440 9.571998 2.593886 5.909504 0.598181 edge 
76 8.627520 3.669020 4.445880 8.596928 3.148989 4.274425 0.677196 vertex 
77 4.541110 0.873626 7.339180 4.051189 0.384185 7.959451 0.929684 edge 
78 8.136020 6.053660 3.929710 7.539600 6.230806 4.076714 0.639303 edge 
79 8.594010 2.288950 8.853260 8.948754 2.419006 8.684431 0.492101 vertex 
80 6.220110 9.333880 2.892980 6.729164 9.994831 2.916275 0.834587 edge 
81 4.899820 8.552560 5.966070 4.784612 8.433109 5.734014 0.285292 interior 
82 0.129372 8.729790 5.620610 0.427786 8.517085 5.849560 0.614882 vertex 
83 2.878710 5.861960 1.988730 2.926223 5.807716 2.004656 0.073848 interior 
84 8.957930 2.884610 8.458230 8.485474 2.701437 8.494416 0.508012 edge 
85 7.194230 6.006250 5.968520 6.958901 5.994754 6.623127 0.702650 vertex 
86 3.141860 4.645590 3.629600 3.304355 4.320296 3.993994 0.514785 edge 
87 9.525390 6.461950 0.147247 9.736513 6.449071 0.144336 0.211535 interior 
88 1.383830 8.161100 6.764790 1.470016 7.596965 6.670216 0.813473 vertex 
89 6.896880 1.585660 2.581610 7.502791 1.255913 2.545788 0.790498 vertex 
90 1.385410 6.521330 2.039730 1.243579 5.957055 2.159047 0.593936 edge 
91 9.187600 9.735310 3.038320 8.389390 9.974364 3.230251 0.855057 edge 
92 1.876000 3.475100 8.363930 1.925422 3.460717 8.370146 0.051846 interior 
93 8.941280 4.341710 2.201490 9.103232 4.247710 2.144267 0.195803 interior 
94 7.908870 6.235630 3.102420 7.806413 5.873856 2.986640 0.747920 vertex 
95 9.125000 7.823710 9.040810 9.459570 8.318214 8.338577 0.944331 vertex 
96 2.555870 4.946250 6.554900 2.915921 4.398342 6.431549 0.667124 edge 
97 2.508480 2.757340 8.865470 2.385607 3.074737 8.809754 0.408170 vertex 
98 3.305080 9.627400 4.489590 3.887893 9.598675 5.022944 0.957695 vertex 
99 6.890830 8.279610 0.049358 6.293567 8.071342 0.172105 0.644333 edge 
100 4.868890 0.871732 3.381690 5.188830 0.754372 4.143646 0.834693 edge 
101 9.260790 8.512150 7.078750 9.123940 8.385377 7.840420 0.784181 edge 
102 7.979900 8.867940 3.231180 7.826172 9.213292 3.035308 0.425754 interior 
103 3.583390 9.791800 8.794070 4.046924 0.135116 8.207070 1.127815 vertex 
104 7.573270 6.225140 6.750860 6.958901 5.994754 6.623127 0.702651 vertex 
105 8.755950 2.605900 2.141210 8.973753 2.599597 2.155151 0.218341 interior 
106 5.442440 5.258150 5.124590 5.475917 5.500473 5.128991 0.244664 edge 
107 8.043880 3.007730 4.598550 8.596928 3.148989 4.274425 0.677196 vertex 
108 0.235835 8.450920 6.756150 0.621599 8.308019 6.864826 0.425495 edge 
109 5.073710 2.383690 6.103170 4.854227 2.296828 6.388435 0.370262 edge 
110 8.253360 5.892590 0.328037 8.382068 5.821068 0.421832 0.270166 vertex 
111 9.777650 1.669960 0.757587 9.649303 1.275603 0.249599 0.655776 edge 
112 4.592700 0.004290 6.176880 4.206234 9.612465 5.658172 0.756267 edge 
113 6.516740 7.387950 6.070090 6.218966 7.017786 6.373081 0.585770 vertex 
114 7.957280 1.153060 0.869503 7.812908 1.101242 0.977224 0.187437 edge 
115 9.633900 5.091600 0.323428 9.433775 4.924890 0.474952 0.395685 vertex 
116 1.454780 4.647170 5.724970 1.150763 4.634899 5.893199 0.771606 vertex 
117 6.555900 7.437770 6.576830 6.218966 7.017786 6.373081 0.585770 vertex 
118 8.683210 2.669950 3.780650 8.612003 3.131312 4.265857 0.673313 edge 
119 7.109920 0.609935 3.590300 6.774524 0.222985 3.082779 0.979329 vertex 
120 3.825040 0.738316 7.182070 4.031567 0.274129 8.082967 1.034282 edge 
121 0.473632 7.936670 8.269990 9.598752 8.235409 8.286226 0.924621 edge 
122 6.371360 1.428860 5.027310 5.697858 0.804900 4.957754 0.920744 edge 
123 5.430630 6.607070 1.662610 5.264243 6.648204 1.147986 0.542416 edge 
124 8.514020 3.287980 3.534690 8.662835 3.417343 4.104333 0.602805 edge 
125 5.422200 1.690630 5.167490 5.572537 0.791757 4.909981 0.947041 edge 
126 2.452320 6.493160 4.058940 2.342644 6.709750 4.277125 0.496421 vertex 
127 3.971860 4.696810 7.631660 4.010281 4.542794 7.776808 0.215093 interior 
128 5.447170 1.201270 2.596980 6.061319 0.709892 2.568218 0.787057 edge 
129 8.526530 9.969280 9.630220 8.652199 0.067763 9.462051 0.231889 edge 
130 2.092320 0.460589 8.998290 2.779137 0.216852 9.098581 0.735649 interior 
131 3.532100 0.498806 4.424330 3.906497 9.994164 4.810043 0.737300 edge 
132 8.342880 3.541390 7.108540 8.611410 3.077805 7.408588 0.751218 vertex 
133 8.255400 6.172330 3.295530 7.806413 5.873856 2.986640 0.747920 vertex 
134 5.130420 8.486450 3.674570 5.309337 8.447060 3.716527 0.187944 interior 
135 4.864450 7.267670 5.311740 5.001797 7.464590 5.701135 0.681381 vertex 
136 2.137210 8.532220 6.607710 2.098747 8.329923 6.468076 0.248799 interior 
137 7.020800 0.834283 5.483870 6.686677 1.164240 5.279581 0.512097 edge 
138 9.788460 2.387440 1.793180 9.623887 2.934180 1.705213 0.577709 edge 
139 0.936449 1.283420 3.131090 0.910887 1.470111 3.174154 0.193291 edge 
140 5.996890 4.172270 7.860310 5.700285 3.767364 7.338061 0.890260 vertex 
141 8.970260 3.092250 1.343090 9.415301 3.432870 1.849446 0.755301 edge 
142 3.833270 7.308050 8.664990 3.585506 6.861002 8.468000 0.593204 vertex 
143 1.726020 6.784710 6.689500 1.468646 7.545800 6.670135 0.803661 edge 
144 3.516520 9.262740 9.262540 3.303304 0.129732 8.916711 0.957463 edge 
145 3.002210 8.100020 8.276230 2.897974 8.265263 8.385522 0.223865 edge 
146 5.163090 3.355300 7.812200 5.700285 3.767364 7.338061 0.890261 vertex 
147 4.523830 1.175790 9.611030 4.417063 0.703273 9.043263 0.746345 edge 
148 7.260150 9.176050 2.194240 6.683874 8.823516 2.115754 0.680099 edge 
149 8.388890 0.546722 1.957860 8.272384 0.994702 2.619396 0.807397 edge 
150 5.336990 9.544560 8.335650 4.434976 0.066080 8.443029 1.047450 edge 
151 5.696810 8.644380 2.498340 6.231949 8.406520 2.164168 0.674262 edge 
152 7.774710 6.894980 2.205000 8.115099 6.567017 2.648788 0.723342 vertex 
153 3.662730 9.533650 6.548450 4.003920 9.644283 6.370856 0.400237 interior 
154 9.599270 7.326980 7.943930 9.651371 8.191838 8.248984 0.918560 edge 
155 1.050670 8.774710 5.178670 1.082652 9.041851 5.045445 0.438895 vertex 
156 9.079220 3.455660 5.549330 9.271403 3.286513 6.070526 0.580680 edge 
157 8.529540 7.059250 3.832090 8.430613 7.164634 3.804123 0.147223 interior 
158 6.584160 8.438770 0.303600 6.194744 7.964351 9.966843 0.700088 edge 
159 8.123900 5.868720 2.492240 7.806413 5.873856 2.986640 0.747920 vertex 
160 0.076208 2.581620 6.862250 9.728548 2.867951 6.998278 0.860711 vertex 
161 9.316070 2.032850 7.596660 9.391762 2.721788 7.428148 0.713275 edge 
162 8.289590 1.485030 3.342830 8.135283 1.046956 2.693854 0.846162 vertex 
163 6.747500 3.741850 7.943970 6.067711 3.550390 7.688874 0.750897 edge 
164 6.927070 8.308400 0.017314 6.437069 8.180265 0.283423 0.572130 interior 
165 7.384340 1.253770 2.676110 7.140774 0.505246 3.019843 0.858965 edge 
166 2.758500 3.429000 5.825680 3.055553 3.944039 5.680435 0.892458 vertex 
167 1.111050 9.189300 5.175280 1.461620 9.067503 4.932649 0.443400 edge 
168 5.650420 8.979090 1.932730 6.380295 8.808502 1.874484 0.776644 vertex 
169 0.043113 5.909640 0.346172 9.882372 6.072531 0.104631 0.354317 vertex 
170 4.810630 0.429452 7.770740 4.046924 0.135116 8.207070 1.127815 vertex 
171 1.424630 5.931010 5.606700 1.399251 5.942673 5.731592 0.127977 interior 
172 2.311830 4.756090 2.503570 2.119072 4.840532 2.412179 0.229430 interior 
173 7.825120 6.507810 5.376610 7.458558 6.284441 5.411403 0.595584 vertex 
174 7.127180 2.977680 5.705970 6.921990 3.362154 5.435817 0.522020 vertex 
175 1.348570 5.560220 7.339360 1.504615 5.370044 7.008240 0.412501 edge 
176 0.098830 0.452500 7.728150 0.086456 0.462431 7.868272 0.141018 edge 
177 5.929730 0.777462 2.585730 6.649085 0.325449 2.930453 0.916852 edge 
178 6.022380 6.186750 5.319410 5.700419 6.121642 4.981194 0.471474 edge 
179 7.870210 5.875190 4.410920 7.510488 6.300907 4.143141 0.671516 vertex 
180 1.187450 7.815160 2.468680 1.317003 8.108236 2.484682 0.320833 interior 
181 8.091780 1.051160 1.207830 8.233120 0.955450 1.145285 0.181795 interior 
182 1.747790 8.369860 6.157670 1.669479 7.765192 6.432773 0.668908 edge 
183 3.463720 3.652730 4.252160 3.224755 3.980263 4.461448 0.586128 vertex 
184 4.783130 4.524800 7.627210 4.942105 4.226894 7.730427 0.353093 interior 
185 3.284950 3.812080 5.848130 3.055553 3.944039 5.680435 0.892458 vertex 
186 2.363760 1.630460 8.125110 2.162542 1.611723 8.410616 0.349791 interior 
187 5.668250 2.888320 7.909030 5.939187 3.572618 7.577406 0.807245 edge 
188 9.057300 2.588350 7.969660 9.318987 2.822920 7.255805 0.795671 edge 
189 3.398280 9.114710 1.810130 3.746220 9.198968 1.685914 0.378935 interior 
190 6.425880 0.032567 1.973240 6.485509 0.459067 2.731814 0.872292 edge 
191 7.141840 5.786390 7.440310 6.960553 6.047400 6.951789 0.582790 edge 
192 3.973500 7.389140 8.345880 3.711814 6.969640 8.432050 0.501882 interior 
193 3.150930 8.058770 5.329520 3.054088 8.836618 5.163454 0.890302 vertex 
194 9.180280 1.774840 0.646057 9.542143 1.376790 0.368149 0.605493 edge 
195 7.205760 0.184096 3.171600 6.774524 0.222985 3.082779 0.979329 vertex 
196 7.144080 1.136150 4.866380 6.972536 1.088854 5.033300 0.243981 interior 
197 6.392490 3.343090 4.845010 6.633512 3.216006 4.914306 0.281147 interior 
198 8.496420 3.262560 7.388030 9.148883 2.878615 7.165325 0.789126 edge 
199 3.062040 1.911880 6.011210 3.003034 2.285934 6.025997 0.378967 edge 
200 9.163010 7.497650 7.724200 9.386570 8.261552 8.215853 0.935547 edge 
201 5.773940 8.939960 4.425280 5.910830 9.519254 4.267014 0.615929 edge 
202 8.168360 3.230910 4.703630 8.596928 3.148989 4.274425 0.677196 vertex 
203 3.296940 4.032420 3.148160 3.309258 4.040008 3.162794 0.020578 interior 
204 5.215830 9.065040 1.863880 5.373580 9.242415 1.663404 0.310705 interior 
205 7.723450 9.329280 2.675270 8.103760 0.002099 3.101122 0.882423 edge 
206 8.141350 7.077900 2.859980 7.958338 6.917602 2.921532 0.725142 vertex 
207 4.199130 3.159780 3.634470 4.163715 2.882590 3.415252 0.355169 edge 
208 9.678810 3.229930 2.452410 9.413821 3.453953 1.851307 0.758767 vertex 
209 3.333560 9.195530 5.277750 3.887893 9.598675 5.022944 0.957692 vertex 
210 0.516449 1.180780 7.132810 0.749164 1.120736 7.370911 0.340596 vertex 
211 2.789940 3.700380 9.045640 2.827064 3.523269 8.960514 0.199983 interior 
212 3.305840 4.152980 5.318840 3.055553 3.944039 5.680435 0.892378 vertex 
213 5.845380 0.394712 3.392940 6.756390 0.220904 3.122827 0.965976 edge 
214 5.842990 6.490770 9.920620 5.647086 6.628821 0.575891 0.697719 edge 
215 8.329090 3.566780 9.392450 8.392154 3.578339 9.281238 0.128369 interior 
216 6.044060 8.540260 3.124130 5.934968 8.459149 2.942349 0.226991 interior 
217 3.125320 0.600944 9.769790 3.497138 0.176560 9.035150 0.926308 edge 
218 3.622610 5.811910 5.433720 3.936978 5.682573 5.616533 0.442585 vertex 
219 6.179230 7.011390 7.263100 6.389449 6.893284 6.800982 0.521242 edge 
220 2.457630 9.175990 7.708960 2.534226 9.146578 7.939546 0.244749 interior 
221 7.526520 8.608900 2.906900 7.522254 8.807643 2.659590 0.317300 interior 
222 6.622150 5.857350 7.079540 6.958901 5.994754 6.623127 0.702651 vertex 
223 0.928166 8.504590 6.653230 0.969195 8.020008 6.709918 0.489609 interior 
224 1.668230 9.976110 9.759740 2.037917 9.936208 9.653707 0.386657 edge 
225 1.613830 4.164930 6.453740 1.316410 4.371773 5.822245 0.728031 edge 
226 4.817200 6.368160 5.748130 4.657907 6.591337 5.541448 0.343365 interior 
227 7.259270 5.260020 3.815280 7.726019 5.380187 3.542902 0.553611 edge 
228 5.672080 2.193910 0.022928 5.402852 2.008048 9.500580 0.616340 edge 
229 8.531450 9.877880 4.136160 8.480977 9.896489 3.311856 0.826058 edge 
230 5.470790 8.148940 4.294200 5.651563 8.522389 4.454626 0.444837 edge 
231 5.826690 2.481460 0.582037 5.783156 2.553070 0.425647 0.177429 interior 
232 9.127820 9.076370 8.186550 9.459570 8.318214 8.338577 0.944330 vertex 
233 1.568440 8.975500 4.940690 2.239099 9.009623 5.030674 0.677528 edge 
234 7.813190 9.297450 2.523910 7.969403 9.904662 3.104767 0.854695 edge 
235 0.983483 5.713830 1.968480 1.349168 5.917245 2.277161 0.605894 vertex 
236 4.866880 8.833460 6.104340 4.763130 8.869524 5.999518 0.151830 interior 
237 2.849240 9.476920 2.286880 3.059565 9.505350 2.076226 0.398869 vertex 
238 3.788260 2.084250 6.891730 3.913739 2.084696 6.941156 0.271135 vertex 
239 1.075360 0.739271 1.234900 1.146975 0.632941 1.049505 0.225402 edge 
240 7.239240 3.454730 7.419920 7.144006 3.009979 7.521258 0.465986 interior 
241 4.326770 6.020600 4.788150 4.652284 6.166154 5.035019 0.523755 vertex 
242 2.487400 3.832760 4.862400 2.883181 3.829238 5.636304 0.869242 edge 
243 4.484320 9.938690 1.255870 4.281555 9.502394 1.564825 0.571770 edge 
244 4.265790 5.893490 6.149270 4.068650 5.984563 5.889649 0.338470 edge 
245 1.124740 7.527630 6.232690 1.470016 7.596965 6.670216 0.813473 vertex 
246 4.303850 1.133940 9.325540 4.163477 0.269218 8.893325 0.976862 edge 
247 2.567860 3.316590 9.151280 2.447028 3.108497 8.842005 0.391860 edge 
248 3.819380 3.998750 7.447630 3.743429 4.253344 7.375526 0.275292 interior 
249 9.762750 3.109930 3.723840 9.445437 3.438517 3.400097 0.559881 interior 
250 6.364510 7.347150 0.940447 6.269049 7.610053 0.418244 0.592391 edge 
251 6.797470 8.249140 5.452910 7.027635 8.523886 5.345275 0.374228 edge 
252 3.490300 8.353670 6.151360 3.317361 8.539482 5.618930 0.589844 edge 
253 0.734217 4.388620 7.196870 0.532735 4.597012 6.996700 0.352265 edge 
254 6.772630 6.417730 5.683020 6.867997 6.134818 6.229752 0.622937 edge 
255 4.415390 0.300433 7.653810 4.046924 0.135116 8.207070 1.127815 vertex 
256 6.944720 0.904777 2.799080 6.774524 0.222985 3.082779 0.979330 vertex 
257 3.865230 3.308630 8.751760 3.961708 3.318985 9.093055 0.356821 vertex 
258 9.405430 1.322040 1.411970 9.189713 1.127498 1.319622 0.304809 interior 
259 6.816800 8.037570 8.503180 6.756605 8.321287 8.370565 0.318913 edge 
260 5.949730 5.786950 0.951358 5.811543 6.279413 0.704991 0.567726 edge 
261 8.583760 1.697310 5.175140 8.999293 1.748196 5.123301 0.421834 edge 
262 4.213040 0.425943 6.504290 4.368041 9.870220 6.395960 0.587018 edge 
263 4.260590 3.462710 9.086260 3.961708 3.318985 9.093055 0.356800 vertex 
264 3.306130 7.671710 8.255330 3.413385 7.209878 8.159717 0.527538 vertex 
265 4.180540 1.300200 7.270580 4.102242 0.698041 7.470462 0.639280 edge 
266 3.802020 0.816347 9.835270 3.550979 0.449022 9.271955 0.717826 edge 
267 8.921530 0.227701 2.538910 8.186056 0.289804 3.094969 0.925994 vertex 
268 4.585860 6.147170 4.830780 4.846973 6.522891 5.109901 0.535962 edge 
269 7.198160 8.965230 4.696640 7.141430 8.756157 5.009507 0.380590 interior 
270 9.200600 9.244280 6.868900 8.977340 8.942170 6.886047 0.376045 interior 
271 9.582270 7.046300 7.716090 9.716093 7.371971 8.041000 0.479100 edge 
272 3.258650 5.086040 4.158820 3.612363 5.538674 3.946640 0.612302 edge 
273 5.402070 1.930130 4.890040 5.539268 1.136534 4.987295 0.811208 edge 
274 6.686060 7.858200 9.946990 6.179646 7.948006 9.935485 0.711707 vertex 
275 5.720580 7.706650 0.491805 6.170188 7.834715 9.986256 0.688569 edge 
276 7.380300 5.130180 3.891080 7.730137 5.380349 3.536226 0.557577 edge 
277 6.181810 8.539820 8.259470 6.233410 8.692373 8.423038 0.229542 interior 
278 1.627420 8.923540 5.402210 2.308674 8.937562 5.238824 0.700713 edge 
279 9.053150 9.779510 6.400270 9.105013 9.451713 6.091061 0.453597 edge 
280 8.968390 2.400010 2.561060 8.905867 2.418427 2.453413 0.125842 interior 
281 3.466610 1.094580 1.597510 3.420099 1.170577 1.480915 0.146742 edge 
282 3.132030 7.896250 2.546940 2.783069 7.822798 2.176569 0.560227 vertex 
283 7.937460 1.419410 2.089190 8.135283 1.046956 2.693854 0.846162 vertex 
284 1.886030 3.003220 5.062480 2.376243 3.450085 4.820931 0.741676 vertex 
285 5.412240 4.738480 6.582490 5.514139 4.589751 6.585854 0.180319 interior 
286 0.444028 1.295750 0.391290 9.887694 0.877306 0.119106 0.747454 edge 
287 0.447376 4.106830 0.412693 0.508877 3.963312 0.529904 0.195240 interior 
288 1.796820 4.817840 1.463890 1.369364 5.031077 1.723390 0.592227 vertex 
289 5.457460 2.681910 3.104840 4.855002 2.484676 3.235510 0.647251 edge 
290 8.235010 9.260160 4.073370 8.408705 9.535254 3.935339 0.353411 interior 
291 4.210200 9.947360 1.493850 4.164936 9.476623 1.587425 0.608843 vertex 
292 2.802300 9.183370 8.866560 3.138678 9.979592 8.928661 0.866588 edge 
293 6.480570 8.717590 1.984790 6.380295 8.808502 1.874484 0.776644 vertex 
294 4.082520 0.384635 4.779300 3.887893 9.598675 5.022944 0.957692 vertex 
295 0.726733 8.256080 5.760040 0.427786 8.517085 5.849560 0.614862 vertex 
296 7.946140 7.246910 4.743000 7.830482 6.725480 4.626533 0.546654 edge 
297 5.038110 0.455479 8.378120 4.046924 0.135116 8.207070 1.127815 vertex 
298 4.543670 8.788440 9.929290 4.532951 9.364888 0.112372 0.604919 edge 
299 3.644650 6.770630 1.659450 3.489983 6.705977 1.411821 0.299035 edge 
300 6.068470 4.294730 2.534620 6.111221 4.259986 2.918678 0.387990 edge 
301 1.084300 2.328680 0.242803 1.163286 2.169897 0.459093 0.279701 edge 
302 5.391680 7.138660 4.624970 5.151959 6.973329 4.834342 0.358657 edge 
303 5.105060 7.225290 5.852220 5.001797 7.464590 5.701135 0.681380 vertex 
304 6.146040 9.349300 2.771240 6.706629 9.881480 2.833553 0.775473 edge 
305 3.799810 3.547550 8.889290 3.961708 3.318985 9.093055 0.356821 vertex 
306 2.325100 8.359150 5.555590 2.973445 8.812829 5.162888 0.883397 edge 
307 4.770100 0.053119 9.749320 4.209706 0.052003 9.132828 0.833129 edge 
308 8.460700 3.812520 1.123680 8.410001 3.667808 1.112465 0.484345 vertex 
309 2.418570 3.884470 5.766080 3.055553 3.944039 5.680435 0.892458 vertex 
310 0.591179 2.554110 1.053170 0.647558 2.380565 1.141492 0.202722 edge 
311 8.700300 4.542850 0.737083 8.822361 4.244443 0.871737 0.349395 edge 
312 2.078280 6.231220 9.795180 1.991329 5.802006 9.731625 0.442524 edge 
313 1.999840 3.912250 5.627860 2.862481 3.815452 5.631004 0.868061 edge 
314 9.506750 9.127920 6.497530 9.253694 9.032497 6.299317 0.335308 interior 
315 5.596450 2.755310 8.606110 5.481524 3.259989 8.626659 0.566357 vertex 
316 2.782760 2.224040 5.262390 2.637969 2.589438 5.431464 0.427862 edge 
317 4.446100 3.425710 6.737370 4.088815 3.608708 6.149189 0.712108 edge 
318 1.713440 0.957096 9.269420 1.506831 1.137405 8.816339 0.529603 edge 
319 7.000450 9.306450 2.401280 6.706089 9.878764 2.831570 0.774171 edge 
320 7.513700 1.560250 8.285620 7.345837 1.488406 8.365230 0.199191 interior 
321 7.814480 9.604580 3.071000 8.186056 0.289804 3.094969 0.925994 vertex 
322 0.381937 4.389200 7.274150 0.313900 4.040653 7.347822 0.362688 edge 
323 3.471700 0.500616 4.175880 3.573856 0.208993 4.433980 0.402611 edge 
324 2.252560 9.047300 2.381670 2.417329 8.953560 2.342830 0.193506 interior 
325 5.641540 7.807380 6.251310 5.208619 7.529923 5.891664 0.627500 edge 
326 3.557530 9.420900 9.514290 3.316877 0.132096 8.923775 0.955208 edge 
327 4.359770 2.127340 1.104250 4.349721 2.102613 1.087337 0.031598 interior 
328 5.178490 3.135860 9.041830 5.481524 3.259989 8.626659 0.566359 vertex 
329 0.024643 2.671390 2.091610 9.736041 2.837864 1.726472 0.494298 interior 
330 0.861138 4.312160 4.512870 1.077206 4.465548 4.390803 0.291742 interior 
331 7.296680 1.801490 2.592950 7.502791 1.255913 2.545788 0.790498 vertex 
332 1.195300 6.592290 2.006340 1.187577 6.016564 2.075171 0.579878 edge 
333 8.531640 0.948505 4.412760 8.557049 1.098972 4.791288 0.408123 edge 
334 5.865390 3.556850 2.619310 5.729493 3.191233 2.933787 0.501038 edge 
335 8.792920 1.543160 8.860260 8.837824 1.904360 8.987508 0.397386 vertex 
336 5.982160 7.100430 1.056230 5.661916 6.674592 0.606051 0.697535 edge 
337 5.161830 4.861030 7.555910 5.258351 4.695309 7.703032 0.241712 interior 
